age,workclass,education,marital_status,occupation,race,sex,work_hours_per_week,native_country,income_morethan_50k
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Black, Male,40, United-States,FALSE
51, Self-emp-inc, Some-college, Separated, Sales, White, Female,40, United-States,FALSE
46, Private, Some-college, Married-civ-spouse, Craft-repair, White, Male,40, United-States,FALSE
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, White, Female,40, United-States,TRUE
29, ?, 10th, Never-married, ?, White, Female,38, United-States,FALSE
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Black, Female,50, United-States,TRUE
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, White, Male,40, United-States,FALSE
26, Private, Bachelors, Never-married, Adm-clerical, White, Female,40, United-States,TRUE
51, Private, Some-college, Married-civ-spouse, Adm-clerical, White, Male,40, United-States,TRUE
31, Private, Masters, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male,6, South,FALSE
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States,TRUE
26, Private, 11th, Never-married, Other-service, White, Male,30, Mexico,FALSE
25, Private, Bachelors, Married-civ-spouse, Tech-support, White, Male,35, United-States,FALSE
61, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, White, Male,40, United-States,TRUE
49, Private, HS-grad, Divorced, Sales, White, Female,40, United-States,FALSE
53, Private, Bachelors, Never-married, Prof-specialty, White, Female,45, Mexico,FALSE
52, Private, Preschool, Married-civ-spouse, Machine-op-inspct, White, Male,40, El-Salvador,FALSE
52, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Male,55, United-States,FALSE
74, ?, Bachelors, Widowed, ?, Other, Female,35, United-States,FALSE
50, Private, HS-grad, Divorced, Adm-clerical, Black, Male,40, United-States,FALSE
29, Private, Bachelors, Never-married, Sales, White, Female,35, United-States,TRUE
76, Private, 7th-8th, Widowed, Protective-serv, White, Male,30, United-States,FALSE
19, Private, HS-grad, Never-married, Adm-clerical, White, Female,15, United-States,FALSE
25, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Male,40, United-States,FALSE
45, Private, HS-grad, Divorced, Adm-clerical, White, Female,40, United-States,FALSE
34, Private, Assoc-acdm, Divorced, Adm-clerical, White, Female,35, United-States,FALSE
20, Private, Some-college, Never-married, Other-service, White, Female,16, United-States,FALSE
66, ?, Masters, Widowed, ?, White, Male,6, United-States,FALSE
63, ?, Bachelors, Married-civ-spouse, ?, Black, Female,45, United-States,FALSE
27, Private, Some-college, Married-civ-spouse, Tech-support, White, Male,40, United-States,FALSE
41, Private, Some-college, Married-civ-spouse, Adm-clerical, White, Male,40, United-States,FALSE
43, Private, HS-grad, Married-civ-spouse, Other-service, White, Male,60, Nicaragua,FALSE
23, Private, HS-grad, Never-married, Adm-clerical, White, Female,40, United-States,FALSE
37, Federal-gov, Some-college, Divorced, Adm-clerical, Black, Female,40, United-States,FALSE
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Male,40, United-States,FALSE
33, State-gov, Some-college, Married-civ-spouse, Craft-repair, White, Male,4, United-States,FALSE
28, Private, Assoc-acdm, Never-married, Sales, White, Male,20, United-States,FALSE
70, ?, HS-grad, Widowed, ?, White, Female,20, United-States,FALSE
35, Private, Some-college, Divorced, Adm-clerical, White, Female,40, United-States,FALSE
41, Private, Assoc-acdm, Married-civ-spouse, Tech-support, White, Male,75, United-States,TRUE
17, Private, 11th, Never-married, Other-service, White, Female,12, United-States,FALSE
41, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Black, Female,40, United-States,TRUE
44, Private, Assoc-voc, Divorced, Sales, White, Male,45, United-States,FALSE
47, Private, 7th-8th, Married-civ-spouse, Craft-repair, White, Male,40, Mexico,FALSE
24, Private, HS-grad, Never-married, Handlers-cleaners, Black, Male,40, United-States,FALSE
38, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, White, Female,40, United-States,FALSE
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Black, Male,52, Jamaica,FALSE
62, Local-gov, HS-grad, Divorced, Other-service, Black, Female,35, United-States,FALSE
27, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, White, Male,38, United-States,FALSE
59, Private, Some-college, Married-civ-spouse, Adm-clerical, White, Female,40, United-States,TRUE
35, Private, Masters, Married-civ-spouse, Exec-managerial, White, Male,40, United-States,FALSE
38, Private, HS-grad, Separated, Other-service, Black, Female,32, United-States,FALSE
28, Private, Some-college, Never-married, Other-service, White, Female,50, United-States,FALSE
28, Private, HS-grad, Never-married, Adm-clerical, White, Female,38, United-States,FALSE
59, State-gov, 9th, Married-civ-spouse, Transport-moving, White, Male,40, United-States,FALSE
42, Private, Some-college, Separated, Adm-clerical, White, Female,40, United-States,FALSE
54, Local-gov, Masters, Never-married, Prof-specialty, White, Female,32, United-States,TRUE
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Male,45, United-States,FALSE
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, White, Male,40, United-States,FALSE
43, Private, Bachelors, Divorced, Adm-clerical, White, Female,40, Germany,FALSE
32, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Asian-Pac-Islander, Male,50, Iran,TRUE
62, Private, Some-college, Separated, Sales, White, Female,33, United-States,FALSE
58, Private, HS-grad, Divorced, Adm-clerical, White, Female,40, United-States,FALSE
43, Private, HS-grad, Divorced, Craft-repair, White, Male,40, United-States,FALSE
67, ?, Some-college, Married-civ-spouse, ?, White, Male,40, United-States,FALSE
31, Private, HS-grad, Divorced, Machine-op-inspct, White, Female,40, United-States,FALSE
51, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White, Female,70, United-States,TRUE
54, Private, Bachelors, Never-married, Other-service, Black, Female,36, United-States,FALSE
20, Private, Some-college, Never-married, Machine-op-inspct, White, Male,70, United-States,FALSE
35, Private, Some-college, Married-civ-spouse, Sales, White, Male,40, United-States,TRUE
22, Private, HS-grad, Never-married, Other-service, White, Female,36, United-States,FALSE
38, Private, Bachelors, Divorced, Exec-managerial, White, Male,60, United-States,FALSE
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, White, Male,40, United-States,FALSE
44, State-gov, Masters, Married-civ-spouse, Adm-clerical, White, Male,40, United-States,TRUE
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, White, Male,70, United-States,TRUE
74, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, White, Male,35, United-States,TRUE
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Black, Female,40, United-States,FALSE
50, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, White, Male,52, United-States,FALSE
50, Private, Assoc-voc, Widowed, Exec-managerial, White, Female,40, United-States,FALSE
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, White, Male,40, United-States,FALSE
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, White, Male,40, United-States,FALSE
30, ?, HS-grad, Separated, ?, Black, Female,25, United-States,FALSE
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, White, Male,50, United-States,TRUE
21, Private, Some-college, Never-married, Adm-clerical, Asian-Pac-Islander, Female,40, Vietnam,FALSE
27, Private, Bachelors, Never-married, Other-service, White, Male,30, ?,FALSE
47, Private, Doctorate, Married-civ-spouse, Prof-specialty, White, Male,40, Iran,TRUE
39, Private, Assoc-acdm, Divorced, Prof-specialty, White, Female,40, United-States,FALSE
33, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Male,40, United-States,FALSE
22, Private, HS-grad, Never-married, Sales, Black, Female,37, United-States,FALSE
38, Private, Some-college, Divorced, Adm-clerical, Black, Female,40, United-States,FALSE
45, Private, Some-college, Married-civ-spouse, Craft-repair, White, Male,40, United-States,FALSE
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Male,45, United-States,TRUE
35, Private, Some-college, Never-married, Craft-repair, White, Male,45, Germany,FALSE
21, Private, HS-grad, Never-married, Adm-clerical, White, Female,40, United-States,FALSE
49, State-gov, Assoc-voc, Divorced, Adm-clerical, Black, Female,44, United-States,FALSE
50, Private, Bachelors, Separated, Prof-specialty, Other, Female,40, United-States,FALSE
36, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, White, Female,36, United-States,TRUE
20, Private, HS-grad, Never-married, Adm-clerical, White, Male,20, United-States,FALSE
49, Private, HS-grad, Separated, Prof-specialty, Black, Female,40, United-States,FALSE
40, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, White, Male,60, United-States,TRUE
22, Private, Some-college, Divorced, Adm-clerical, White, Female,40, United-States,FALSE
60, ?, HS-grad, Divorced, ?, White, Female,40, United-States,FALSE
67, Private, 11th, Widowed, Adm-clerical, White, Female,20, United-States,FALSE
21, Private, Some-college, Never-married, Adm-clerical, Other, Female,40, United-States,FALSE
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Amer-Indian-Eskimo, Male,50, United-States,FALSE
17, Private, 11th, Never-married, Other-service, White, Female,12, United-States,FALSE
43, Private, Masters, Married-civ-spouse, Exec-managerial, White, Female,32, United-States,TRUE
49, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, White, Male,45, United-States,TRUE
41, Private, Bachelors, Separated, Prof-specialty, Black, Female,60, United-States,TRUE
38, Private, Some-college, Divorced, Craft-repair, White, Male,40, United-States,FALSE
38, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Male,40, United-States,FALSE
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Male,99, United-States,TRUE
40, Private, Some-college, Never-married, Sales, White, Male,40, United-States,FALSE
23, ?, Some-college, Separated, ?, White, Female,40, United-States,FALSE
19, ?, Some-college, Never-married, ?, White, Female,40, United-States,FALSE
40, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Male,60, United-States,TRUE
46, State-gov, HS-grad, Divorced, Adm-clerical, White, Female,40, United-States,FALSE
25, Private, Some-college, Married-spouse-absent, Adm-clerical, White, Female,22, United-States,FALSE
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Black, Male,40, United-States,TRUE
24, Private, Assoc-acdm, Never-married, Handlers-cleaners, White, Male,48, United-States,FALSE
62, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Male,48, United-States,FALSE
54, Private, Preschool, Married-civ-spouse, Craft-repair, Asian-Pac-Islander, Male,40, China,FALSE
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, White, Female,40, United-States,FALSE
60, Private, HS-grad, Married-civ-spouse, Adm-clerical, White, Female,40, United-States,FALSE
18, Self-emp-inc, HS-grad, Never-married, Farming-fishing, White, Female,8, United-States,FALSE
41, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Black, Female,40, United-States,FALSE
45, Local-gov, Masters, Never-married, Prof-specialty, White, Female,40, United-States,FALSE
62, State-gov, Assoc-voc, Widowed, Exec-managerial, Black, Female,40, United-States,FALSE
28, Private, Bachelors, Married-spouse-absent, Tech-support, Black, Female,40, United-States,FALSE
36, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, White, Male,60, Yugoslavia,TRUE
31, Private, HS-grad, Never-married, Sales, White, Male,40, United-States,FALSE
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Black, Male,40, ?,FALSE
33, Self-emp-not-inc, HS-grad, Separated, Craft-repair, White, Male,50, United-States,FALSE
62, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male,16, United-States,FALSE
27, Private, 7th-8th, Married-civ-spouse, Other-service, White, Female,40, United-States,FALSE
42, Federal-gov, Assoc-voc, Divorced, Adm-clerical, Black, Female,40, United-States,TRUE
55, Private, 9th, Never-married, Handlers-cleaners, Black, Male,37, United-States,FALSE
41, Private, HS-grad, Never-married, Sales, White, Female,50, United-States,FALSE
26, Private, Some-college, Married-civ-spouse, Exec-managerial, White, Male,50, United-States,FALSE
45, Private, Some-college, Married-civ-spouse, Adm-clerical, White, Female,40, United-States,TRUE
67, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, White, Male,65, United-States,FALSE
25, Private, Assoc-voc, Married-civ-spouse, Craft-repair, White, Male,45, United-States,FALSE
30, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, White, Male,48, United-States,TRUE
22, Private, Bachelors, Never-married, Exec-managerial, White, Male,40, United-States,FALSE
19, Private, Some-college, Never-married, Other-service, White, Male,20, United-States,FALSE
26, Private, Bachelors, Never-married, Exec-managerial, White, Female,45, United-States,FALSE
61, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Male,50, United-States,FALSE
32, Private, Prof-school, Never-married, Sales, White, Female,50, United-States,TRUE
43, Private, HS-grad, Divorced, Adm-clerical, White, Female,40, United-States,FALSE
53, Private, HS-grad, Divorced, Priv-house-serv, White, Female,20, United-States,FALSE
53, Federal-gov, Some-college, Divorced, Adm-clerical, White, Male,45, United-States,FALSE
42, Self-emp-inc, 12th, Divorced, Craft-repair, White, Male,10, United-States,FALSE
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, White, Female,40, United-States,TRUE
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, White, Male,99, United-States,FALSE
35, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, White, Male,40, United-States,TRUE
17, Private, 11th, Never-married, Sales, White, Female,16, United-States,FALSE
55, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, White, Female,35, United-States,FALSE
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, White, Male,40, United-States,FALSE
40, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White, Female,40, United-States,TRUE
54, Self-emp-not-inc, 10th, Divorced, Other-service, Black, Female,10, United-States,FALSE
45, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, White, Male,45, United-States,FALSE
48, Private, Some-college, Married-civ-spouse, Tech-support, White, Male,40, United-States,TRUE
40, Local-gov, Prof-school, Never-married, Exec-managerial, White, Male,60, United-States,TRUE
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Male,50, United-States,FALSE
26, Private, Bachelors, Never-married, Adm-clerical, Asian-Pac-Islander, Male,40, Taiwan,FALSE
34, Private, Some-college, Married-civ-spouse, Exec-managerial, White, Female,40, United-States,TRUE
19, Private, HS-grad, Never-married, Adm-clerical, Other, Female,25, Puerto-Rico,FALSE
31, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male,40, United-States,FALSE
34, Private, HS-grad, Never-married, Prof-specialty, White, Female,30, United-States,FALSE
